subNo condition blockNo trialNo trialID currentFrequency cueTargetInterval randomPreCueInterval response responseAccuracy startTime responseTime RT
18 irregular 2 84 184 51 1 0.445 faster 0 3.275731e+06 3.275734e+06 2.427
18 irregular 2 85 185 70 1.500000e+00 0.175 faster 1 3.275735e+06 3.275737e+06 2.485
18 irregular 2 86 186 51 1.500000e+00 0.560 faster 0 3.275739e+06 3.275741e+06 2.451
18 irregular 2 87 187 50 2.500000e+00 0.242 faster 0 3.275742e+06 3.275745e+06 3.264
18 irregular 2 88 188 49 1 0.426 faster 0 3.275746e+06 3.275748e+06 1.773
18 irregular 2 89 189 72 2.500000e+00 0.329 faster 1 3.275750e+06 3.275753e+06 3.622
18 irregular 2 90 190 72 1.500000e+00 0.435 faster 1 3.275755e+06 3.275757e+06 2.552
18 irregular 2 91 191 49 1.500000e+00 0.355 slower 1 3.275758e+06 3.275761e+06 2.656
18 irregular 2 92 192 49 2.500000e+00 0.361 slower 1 3.275762e+06 3.275765e+06 3.557
18 irregular 2 93 193 50 2 0.421 slower 1 3.275767e+06 3.275770e+06 2.878
18 irregular 2 94 194 70 2.500000e+00 0.333 faster 1 3.275771e+06 3.275775e+06 3.556
18 irregular 2 95 195 69 2 0.474 faster 1 3.275776e+06 3.275779e+06 2.956
18 irregular 2 96 196 51 2 0.282 faster 0 3.275780e+06 3.275782e+06 2.800
18 irregular 2 97 197 50 1.500000e+00 0.552 slower 1 3.275784e+06 3.275786e+06 2.534
18 irregular 2 98 198 69 1 0.544 slower 0 3.275787e+06 3.275790e+06 2.352
18 irregular 2 99 199 70 2 0.105 faster 1 3.275791e+06 3.275793e+06 2.706
18 irregular 2 100 200 70 3 0.145 slower 0 3.275794e+06 3.275799e+06 4.323
18 regular 3 1 201 71 2 0.329 faster 1 3.275881e+06 3.275884e+06 2.861
18 regular 3 2 202 50 2 0.352 slower 1 3.275885e+06 3.275888e+06 2.897
18 regular 3 3 203 70 2 0.373 faster 1 3.275890e+06 3.275893e+06 2.989
18 regular 3 4 204 69 2 0.170 faster 1 3.275894e+06 3.275897e+06 2.792
18 regular 3 5 205 51 2 0.553 slower 1 3.275898e+06 3.275901e+06 2.902
18 regular 3 6 206 52 2 0.391 slower 1 3.275902e+06 3.275905e+06 2.884
18 regular 3 7 207 68 2 0.135 faster 1 3.275906e+06 3.275909e+06 3.000
18 regular 3 8 208 53 2 0.487 slower 1 3.275910e+06 3.275913e+06 3.160
18 regular 3 9 209 67 2 0.554 faster 1 3.275915e+06 3.275917e+06 2.886
18 regular 3 10 210 66 2 0.391 faster 1 3.275918e+06 3.275921e+06 2.874
18 regular 3 11 211 54 2 0.195 slower 1 3.275923e+06 3.275926e+06 3.816
18 regular 3 12 212 65 2 0.479 faster 1 3.275928e+06 3.275930e+06 2.679
18 regular 3 13 213 65 2 0.191 faster 1 3.275931e+06 3.275934e+06 2.616
18 regular 3 14 214 56 2 0.132 slower 1 3.275935e+06 3.275938e+06 2.776
18 regular 3 15 215 64 2 0.174 faster 1 3.275938e+06 3.275941e+06 2.657
18 regular 3 16 216 63 2 0.556 faster 1 3.275942e+06 3.275945e+06 3.212
18 regular 3 17 217 57 2 0.155 faster 0 3.275946e+06 3.275950e+06 3.451
18 regular 3 18 218 56 2 0.400 slower 1 3.275951e+06 3.275954e+06 2.894
18 regular 3 19 219 63 2 0.549 faster 1 3.275955e+06 3.275958e+06 3.425
18 regular 3 20 220 57 2 0.153 faster 0 3.275959e+06 3.275962e+06 2.800
18 regular 3 21 221 64 2 0.345 faster 1 3.275963e+06 3.275966e+06 3.335
18 regular 3 22 222 57 2 0.510 slower 1 3.275967e+06 3.275971e+06 3.297
18 regular 3 23 223 57 2 0.306 faster 0 3.275972e+06 3.275974e+06 2.716
18 regular 3 24 224 56 2 0.593 faster 0 3.275976e+06 3.275979e+06 3.397
18 regular 3 25 225 65 2 0.448 faster 1 3.275980e+06 3.275984e+06 3.385
18 regular 3 26 226 56 2 0.173 slower 1 3.275985e+06 3.275987e+06 2.826
18 regular 3 27 227 64 2 0.552 faster 1 3.275989e+06 3.275992e+06 2.803
18 regular 3 28 228 63 2 0.117 faster 1 3.275993e+06 3.275996e+06 3.150
18 regular 3 29 229 57 2 0.164 faster 0 3.275996e+06 3.276000e+06 3.352
18 regular 3 30 230 64 2 0.381 faster 1 3.276001e+06 3.276005e+06 3.266
18 regular 3 31 231 57 2 0.205 slower 1 3.276005e+06 3.276009e+06 3.181
18 regular 3 32 232 57 2 0.352 slower 1 3.276010e+06 3.276013e+06 2.903
18 regular 3 33 233 62 2 0.424 faster 1 3.276014e+06 3.276017e+06 2.994
18 regular 3 34 234 62 2 0.151 slower 0 3.276017e+06 3.276020e+06 2.901
18 regular 3 35 235 57 2 0.282 faster 0 3.276021e+06 3.276025e+06 3.267
18 regular 3 36 236 64 2 0.315 faster 1 3.276025e+06 3.276029e+06 3.255
18 regular 3 37 237 63 2 0.529 faster 1 3.276030e+06 3.276033e+06 3.367
18 regular 3 38 238 57 2 0.449 slower 1 3.276035e+06 3.276038e+06 2.818
18 regular 3 39 239 58 2 0.413 slower 1 3.276039e+06 3.276042e+06 3.188
18 regular 3 40 240 62 2 0.593 faster 1 3.276044e+06 3.276046e+06 2.815
18 regular 3 41 241 59 2 0.270 faster 0 3.276047e+06 3.276051e+06 3.502
18 regular 3 42 242 58 2 0.164 slower 1 3.276052e+06 3.276054e+06 2.773
18 regular 3 43 243 62 2 0.484 faster 1 3.276056e+06 3.276058e+06 2.731
18 regular 3 44 244 59 2 0.287 faster 0 3.276060e+06 3.276063e+06 3.366
18 regular 3 45 245 62 2 0.379 faster 1 3.276064e+06 3.276068e+06 3.318
18 regular 3 46 246 58 2 0.156 slower 1 3.276069e+06 3.276071e+06 2.916
18 regular 3 47 247 59 2 0.597 slower 1 3.276073e+06 3.276076e+06 3.466
18 regular 3 48 248 61 2 0.208 slower 0 3.276077e+06 3.276080e+06 3.059
18 regular 3 49 249 58 2 0.302 faster 0 3.276081e+06 3.276084e+06 2.895
18 regular 3 50 250 63 2 0.585 faster 1 3.276086e+06 3.276089e+06 2.995
18 regular 3 51 251 58 2 0.255 slower 1 3.276090e+06 3.276093e+06 2.827
18 regular 3 52 252 58 2 0.139 faster 0 3.276093e+06 3.276097e+06 3.180
18 regular 3 53 253 63 2 0.161 faster 1 3.276098e+06 3.276101e+06 2.769
18 regular 3 54 254 58 2 0.208 slower 1 3.276102e+06 3.276105e+06 2.904
18 regular 3 55 255 62 2 0.566 faster 1 3.276107e+06 3.276109e+06 2.826
18 regular 3 56 256 59 2 0.275 faster 0 3.276111e+06 3.276114e+06 2.794
18 regular 3 57 257 62 2 0.121 faster 1 3.276114e+06 3.276117e+06 2.849
18 regular 3 58 258 62 2 0.333 faster 1 3.276118e+06 3.276121e+06 2.939
18 regular 3 59 259 59 2 0.561 faster 0 3.276122e+06 3.276125e+06 2.777
18 regular 3 60 260 58 2 0.427 slower 1 3.276127e+06 3.276130e+06 3.061
18 regular 3 61 261 62 2 0.130 faster 1 3.276130e+06 3.276133e+06 2.697
18 regular 3 62 262 61 2 0.408 faster 1 3.276134e+06 3.276137e+06 2.840
18 regular 3 63 263 59 2 0.475 slower 1 3.276139e+06 3.276142e+06 3.097
18 regular 3 64 264 59 2 0.163 faster 0 3.276142e+06 3.276145e+06 2.648
18 regular 3 65 265 62 2 0.247 slower 0 3.276146e+06 3.276149e+06 2.747
18 regular 3 66 266 57 2 0.590 slower 1 3.276151e+06 3.276154e+06 2.897
18 regular 3 67 267 63 2 0.599 faster 1 3.276155e+06 3.276158e+06 2.837
18 regular 3 68 268 62 2 0.513 slower 0 3.276159e+06 3.276162e+06 2.837
18 regular 3 69 269 57 2 0.181 faster 0 3.276163e+06 3.276165e+06 2.727
18 regular 3 70 270 64 2 0.370 slower 0 3.276166e+06 3.276169e+06 2.810
18 regular 3 71 271 65 2 0.402 faster 1 3.276170e+06 3.276173e+06 2.661
18 regular 3 72 272 55 2 0.502 slower 1 3.276175e+06 3.276178e+06 2.842
18 regular 3 73 273 56 2 0.509 faster 0 3.276179e+06 3.276182e+06 2.800
18 regular 3 74 274 65 2 0.156 slower 0 3.276184e+06 3.276187e+06 2.836
18 regular 3 75 275 54 2 0.438 slower 1 3.276188e+06 3.276191e+06 2.812
18 regular 3 76 276 54 2 0.439 slower 1 3.276192e+06 3.276195e+06 2.829
18 regular 3 77 277 65 2 0.148 faster 1 3.276195e+06 3.276198e+06 2.730
18 regular 3 78 278 55 2 0.597 faster 0 3.276200e+06 3.276203e+06 2.866
18 regular 3 79 279 66 2 0.162 faster 1 3.276204e+06 3.276207e+06 2.786
18 regular 3 80 280 65 2 0.157 faster 1 3.276208e+06 3.276211e+06 2.907
18 regular 3 81 281 65 2 0.515 faster 1 3.276212e+06 3.276215e+06 2.855
18 regular 3 82 282 56 2 0.389 faster 0 3.276217e+06 3.276220e+06 2.973
18 regular 3 83 283 65 2 0.144 slower 0 3.276221e+06 3.276224e+06 3.148
18 regular 3 84 284 66 2 0.492 faster 1 3.276226e+06 3.276229e+06 2.805
18 regular 3 85 285 66 2 0.585 faster 1 3.276230e+06 3.276233e+06 2.902
18 regular 3 86 286 65 2 0.515 faster 1 3.276235e+06 3.276237e+06 2.788
18 regular 3 87 287 65 2 0.333 faster 1 3.276238e+06 3.276241e+06 3.012
18 regular 3 88 288 56 2 0.496 slower 1 3.276243e+06 3.276245e+06 2.790
18 regular 3 89 289 56 2 0.114 slower 1 3.276246e+06 3.276249e+06 2.824
18 regular 3 90 290 57 2 0.567 slower 1 3.276250e+06 3.276253e+06 2.950
18 regular 3 91 291 57 2 0.100 slower 1 3.276255e+06 3.276258e+06 2.833
18 regular 3 92 292 62 2 0.270 faster 1 3.276259e+06 3.276261e+06 2.788
18 regular 3 93 293 58 2 0.590 faster 0 3.276263e+06 3.276266e+06 2.768
18 regular 3 94 294 63 2 0.521 slower 0 3.276267e+06 3.276270e+06 3.559
18 regular 3 95 295 64 2 0.507 slower 0 3.276272e+06 3.276275e+06 2.906
18 regular 3 96 296 65 2 0.517 faster 1 3.276276e+06 3.276279e+06 3.018
18 regular 3 97 297 56 2 0.368 slower 1 3.276280e+06 3.276283e+06 2.644
18 regular 3 98 298 56 2 0.500 faster 0 3.276284e+06 3.276287e+06 2.767
18 regular 3 99 299 55 2 0.530 slower 1 3.276288e+06 3.276291e+06 2.535
18 regular 3 100 300 56 2 0.158 slower 1 3.276291e+06 3.276294e+06 2.886
18 irregular 4 1 301 64 1.500000e+00 0.177 slower 0 3.276336e+06 3.276339e+06 2.557
18 irregular 4 2 302 65 2.500000e+00 0.328 faster 1 3.276340e+06 3.276343e+06 3.662
